"74.4700","208.1900","40.1700","929.6800","908.7300","203.2800","57.5700","120.4700","143.0600","56.3300","968.0000","165.8600","12.4800","121.6700","81.1200","88.4400","150.1200","105.5400","49.8100","243.0900","77.6800","151.8300","11.1100","54.6700","256.6900","141.4400","123.6800","48.6100","72.5100","116.5900","50.3200","59.3100",
"74.4000","207.8500","40.4500","937.8200","917.7900","198.5200","57.5800","118.9900","141.7700","55.9500","975.9300","165.0100","12.6000","122.4300","79.8200","88.1300","148.6200","104.6700","50.2400","244.0200","77.6000","151.7800","11.1600","54.7000","258.1200","141.2400","122.9900","48.7300","72.4800","116.0500","49.6200","58.8000",
"75.8400","210.6200","40.8700","961.0100","940.4900","179.7300","58.8100","120.5300","144.8400","56.5000","990.3300","165.9400","13.2300","125.8100","81.2400","88.5800","152.2400","106.9200","50.6300","246.7100","78.3100","151.9400","11.3300","55.3300","262.6000","143.8100","123.7400","48.4800","72.9200","116.7100","49.2500","59.4000",
"75.3800","209.7800","41.1200","948.0900","927.3300","175.3300","58.2900","121.6000","143.8300","56.2800","976.7800","162.7100","13.4000","122.1100","80.5900","88.1700","149.3400","104.4700","50.0000","246.0900","77.7700","151.1900","11.5000","55.8900","259.9600","142.5400","122.1900","48.6700","72.3900","121.9600","48.5000","58.8800",
"76.5300","212.6100","41.6900","972.0900","952.2700","176.5600","60.2200","121.2800","144.9100","56.7500","993.9800","162.3600","14.0800","125.0900","81.4100","88.4200","151.6700","105.0200","50.8700","248.9100","77.5100","151.1900","11.6800","56.4300","260.9100","144.9600","122.3400","48.9100","72.7400","121.7900","48.7800","59.2400",
"76.4900","212.9000","41.4500","986.0900","965.5900","177.1500","60.4400","120.6000","144.9400","56.3600","1003.7400","161.2700","14.1700","126.0700","81.4500","88.0800","153.5000","104.8500","51.3000","246.4600","77.6000","152.1000","11.5600","55.9400","261.2500","145.4100","122.7400","49.0800","72.6400","119.7400","48.6300","59.7700",
"76.4800","212.2200","41.5900","976.6200","957.0900","176.7600","61.1600","120.7900","144.2500","56.2700","1001.3000","162.0500","14.3800","126.2300","81.1900","88.3100","149.6900","105.2000","50.0200","247.1100","77.3200","152.9800","11.5700","56.2700","259.6700","143.6900","122.0800","49.2700","73.1800","120.7000","48.9700","60.6100",
"77.0300","212.8600","41.8000","978.5900","959.4500","174.7500","60.6800","119.0500","143.4800","56.4500","1002.2300","161.8600","13.9800","123.5800","81.5100","89.2400","149.4200","106.1900","49.2800","244.3900","77.9700","152.1000","11.6700","56.4700","258.9400","144.2400","127.1100","48.5700","71.3400","120.1100","48.4300","59.7900",
"77.3300","213.3600","41.8400","968.9900","950.6300","176.1100","60.1500","119.2600","144.7400","56.7900","992.5900","165.6200","12.6400","119.0500","81.9100","89.2600","146.9900","107.7400","48.6400","238.6300","78.7100","151.6000","11.9000","57.0900","258.1000","140.9100","126.5300","48.7700","71.2200","123.5800","48.0300","60.3300",
"77.7100","213.3600","41.8600","975.2200","957.3700","178.3200","60.3200","119.1200","146.1500","57.5200","995.1700","166.3700","11.9300","116.1600","82.1700","89.4100","149.7000","108.3300","49.4900","237.6700","79.2600","151.7300","11.9100","56.7900","257.4100","140.3500","127.7700","48.8900","71.3400","129.6000","49.6600","60.5500",
"77.2800","213.2400","42.1800","958.6200","939.7800","176.4900","58.8000","117.8800","145.5100","56.7400","987.7100","164.2500","11.4400","113.9800","81.5800","89.8200","145.2600","108.0900","49.5000","235.4900","78.3800","150.5900","11.9200","57.0800","254.9000","137.8400","127.5600","48.2100","71.0500","130.1600","48.7900","59.5100",
"76.4100","211.2900","41.6700","960.1800","942.3100","178.7600","58.9100","118.9100","145.2100","56.8000","964.1700","163.0000","11.5000","117.9800","80.7500","89.7900","144.0200","106.0500","49.1900","234.7600","77.8000","149.3000","11.9200","56.4800","250.0400","137.5200","127.0300","48.1200","70.6000","131.1500","49.1100","59.2100",
"75.7500","210.0100","41.5700","967.9300","950.7600","180.6200","58.4500","118.9700","145.5600","56.8600","976.4700","163.2500","11.7700","118.0000","79.7500","88.8200","144.3000","109.2700","49.2500","233.0400","78.1000","150.1300","11.9100","56.4100","243.3100","138.2500","127.2500","47.6400","70.5200","130.5900","49.3900","59.3800",
"74.9500","209.1100","41.2500","970.5000","953.4000","179.2500","57.9000","118.6900","146.2700","56.8400","980.7900","161.8500","11.9600","108.0000","79.2800","87.9700","144.3800","112.6600","49.6300","230.7900","77.9000","148.7700","11.9300","56.2900","246.2900","139.0900","127.0700","47.4600","69.6700","131.6300","49.4500","59.2800",
"75.4000","207.3900","41.1700","961.8100","942.9000","183.0600","56.7600","118.6100","144.4300","56.1200","964.9100","162.1500","12.0900","106.8800","78.4500","87.9200","143.4100","111.1900","49.5200","230.7700","77.6200","147.8500","11.7500","56.1300","244.3900","137.2500","126.3000","47.1700","69.5300","130.9500","49.4800","58.9900",
"75.4600","206.9300","41.2600","970.1200","949.8300","177.1800","58.0300","118.6300","145.8500","56.0400","978.3100","162.4900","12.2800","105.3800","77.2300","87.3700","148.8500","115.4000","48.1300","232.3600","78.0000","149.7900","11.7200","56.2900","241.3600","138.0500","125.8200","47.2900","69.6700","128.3600","50.2700","59.2100",
"75.2100","205.9400","41.2500","1004.2800","983.4100","173.2300","60.5500","118.5500","143.5000","56.3700","1010.2700","159.7700","12.9000","102.9200","77.6500","86.5600","151.8200","114.2700","48.9100","229.4100","75.2000","149.3100","11.5600","56.3500","242.0100","142.6300","126.1700","46.7200","68.7600","125.9200","51.4300","60.1500",
"75.6100","205.0100","41.6100","1001.5900","981.0800","173.0100","60.5300","118.8800","143.3600","55.8200","1010.0700","160.5100","12.3800","100.1400","78.3300","85.8700","149.1300","112.8000","48.5400","228.1900","74.9300","149.5800","11.5700","56.8900","238.2400","143.6200","126.5500","46.5600","68.7500","130.6200","50.8600","60.6300",
"75.2700","205.4100","41.4600","996.6800","976.5700","172.1300","59.8400","118.5700","144.1200","55.2700","1003.0000","159.8500","12.0300","101.4700","78.5400","85.8200","148.6200","112.6800","48.4500","228.3100","74.7900","148.0000","11.9100","56.8200","240.2600","143.0300","126.3300","46.3600","67.8700","131.3000","49.7400","60.1000",
"75.0600","206.2200","41.6400","1003.8800","983.6800","168.1600","59.8000","120.3400","144.9600","56.1700","1011.3400","161.9900","11.2400","101.6100","80.0000","86.6100","148.8300","113.6100","48.9100","228.1800","75.7600","148.0000","11.7100","56.8800","236.5100","143.5900","126.5800","46.6200","67.5100","135.5700","49.7400","60.4000",
"75.1200","206.7000","41.8300","996.1200","975.6000","167.7500","59.6500","120.0400","146.7900","56.2500","1006.7300","161.0000","10.9000","101.8300","80.0600","86.6700","149.7000","114.0900","48.5300","228.1600","75.9300","147.7300","11.9100","57.1700","237.8400","143.4800","125.7400","46.5000","67.2500","137.8000","49.5200","60.8100",
"75.4000","204.3500","41.6300","988.2900","966.9500","166.9900","59.5600","117.9400","145.0800","55.2400","995.9500","160.3400","10.9300","100.5800","79.1400","86.9400","145.9100","113.3600","48.3000","227.3900","75.9300","147.6500","11.9500","56.8000","241.6500","141.3800","125.2900","46.1000","66.7100","137.1000","49.0500","60.7300",
"75.4400","204.4700","41.4700","987.0900","964.8600","162.9100","58.5800","116.6800","144.0600","54.8700","994.6200","153.8500","11.1900","98.0300","78.6300","86.3400","145.2000","113.6000","47.1500","223.7500","75.3800","144.8600","11.6800","56.7500","241.1300","141.8600","124.4700","45.6600","66.0200","133.6300","48.4100","60.3400",
